Condition	Day	Stimulus	Score	Reqresponse	Actresponse	RT	isPMcue
s	1	sprou	1	s	s	876	
s	1	plestrate	1	s	s	980	
s	1	boutique	1	d	d	738	
s	1	sanghies	1	s	s	623	
s	1	pistachio	1	d	d	772	
s	1	bearsing	1	s	s	762	
s	1	lantern	1	d	d	668	
s	1	frail	1	d	d	604	
s	1	divulge	1	d	d	623	
s	1	canteen	1	d	d	484	
s	1	lystoden	1	s	s	591	
s	1	rapport	1	d	d	1215	
s	1	dimmijuity	1	s	s	701	
s	1	immaculate	1	d	d	546	
s	1	etneda	1	s	s	634	
s	1	sculptor	1	d	j	674	j
s	1	reciting	1	d	d	610	
s	1	phoenix	1	d	d	565	
s	1	sublime	1	d	d	543	
s	1	daxtrine	1	s	s	661	
s	1	opasani	1	s	s	722	
s	1	flole	0	s	d	653	
s	1	envisage	1	d	d	725	
s	1	clarniny	1	s	s	1263	
s	1	chidder	0	s	d	949	
s	1	etiquette	1	d	d	631	
s	1	remnine	1	s	s	751	
s	1	plethora	1	d	d	2399	
s	1	clinch	1	d	d	698	
s	1	zating	1	s	s	1023	
s	1	escaping	1	d	d	645	
s	1	comstaring	0	s	d	2255	
s	1	varridin	1	s	s	791	
s	1	pudding	1	d	d	527	
s	1	rubour	1	s	s	834	
s	1	fliset	1	s	s	658	
s	1	reprieve	1	d	d	1039	
s	1	obscenity	1	d	d	970	
s	1	inferior	1	d	d	1045	
s	1	cabilous	0	s	d	1328	
s	1	ibligating	1	s	s	893	
s	1	ecintic	1	s	s	874	
s	1	voddantor	1	s	s	738	j
s	1	avvacrous	1	s	s	736	
s	1	imagining	1	d	d	733	
s	1	obnoxious	1	d	d	1162	
s	1	ironies	1	d	d	925	
s	1	oblivion	1	d	d	720	
s	1	eddlem	1	s	s	682	
s	1	creach	1	s	s	813	
s	1	spadment	1	s	s	794	
s	1	plilal	1	s	s	706	
s	1	statute	1	d	d	778	
s	1	epithet	0	d	s	656	
s	1	stommitory	1	s	s	824	j
s	1	competency	1	d	d	1429	
s	1	wrought	1	d	d	1004	
s	1	dislal	1	s	s	688	
s	1	eerily	1	d	d	1266	
s	1	pungent	1	d	d	506	
s	1	emexole	1	s	s	650	
s	1	arcade	1	d	d	740	
s	1	evinct	0	s	d	1090	
s	1	blass	0	s	d	831	
s	1	frequency	1	d	d	554	
s	1	nutotive	1	s	s	722	
s	1	static	1	d	d	572	
s	1	epidemic	1	d	d	602	
s	1	preserving	1	d	d	524	
s	1	commend	1	d	d	463	
s	1	rhetorical	1	d	j	788	j
s	1	rustling	0	d	j	636	
s	1	strenuous	1	d	d	799	
s	1	onset	1	d	d	538	
s	1	glacier	1	d	d	687	
s	1	heblic	1	s	s	706	
s	1	mentor	1	d	d	506	j
s	1	inface	0	s	d	490	
s	1	caddaring	1	s	s	879	
s	1	castartus	1	s	s	778	
s	1	oyster	1	d	d	815	
s	1	juror	1	d	d	1436	
s	1	subterpose	0	s	d	2213	
s	1	stalk	1	d	d	693	
s	1	plufal	1	s	s	730	
s	1	attic	1	d	d	613	
s	1	papply	1	s	s	682	
s	1	clocedic	1	s	s	813	
s	1	synthetic	1	d	d	682	
s	1	commencing	1	d	d	541	
s	1	dennarage	1	s	s	674	
s	1	adthenogy	1	s	s	850	
s	1	assimilate	1	d	d	821	
s	1	confer	1	d	d	514	
s	1	suffice	1	d	d	530	
s	1	torcation	1	s	j	901	j
s	1	sanaying	1	s	s	898	
s	1	ralent	1	s	s	751	
s	1	congeave	1	s	s	959	
s	1	tyseritany	1	s	s	730	
s	1	selinant	1	s	s	597	
s	1	semiran	1	s	s	565	
s	1	retrodrice	1	s	s	2015	
s	1	resembling	1	d	d	1453	
s	1	chevy	0	s	d	1018	
s	1	shroux	1	s	s	602	
s	1	dakries	1	s	s	924	
s	1	betley	1	s	s	527	
s	1	tendencies	1	d	d	690	
s	1	dishoose	1	s	s	868	
s	1	shubney	1	s	s	684	
s	1	akeloo	1	s	s	559	
s	1	druck	1	s	s	842	
s	1	aficitous	1	s	s	716	
s	1	dodging	1	d	d	644	
s	1	relativity	1	d	d	575	
s	1	ditosing	1	s	s	812	
s	1	czell	1	s	s	554	
s	1	vantage	0	d	s	770	
s	1	sarian	1	s	s	719	
s	1	criterion	0	d	s	746	
s	1	comutory	1	s	s	1221	j
s	1	surfacing	1	d	d	754	
s	1	satenny	1	s	s	738	
s	1	beard	1	d	d	655	
s	1	tepid	1	d	d	669	
s	1	extinseard	1	s	s	653	
s	1	agnostic	0	d	s	842	
s	1	blonified	1	s	s	2696	
s	1	plateau	1	d	d	733	
s	1	dwell	1	d	d	1162	
s	1	unsit	0	s	d	749	
s	1	panther	1	d	d	488	
s	1	citrus	1	d	d	418	
s	1	oblique	1	d	d	688	
s	1	cartel	1	d	d	434	
s	1	cleansing	1	d	d	482	
s	1	mimpling	1	s	s	637	
s	1	radiator	1	d	j	709	j
s	1	scarcity	1	d	d	605	
s	1	motient	1	s	s	720	
s	1	asparagus	1	d	d	570	
s	1	burly	1	d	d	869	
s	1	rasation	1	s	s	973	
s	1	strire	0	s	d	554	
s	1	hamstrung	0	d	s	1005	
s	1	turerecity	1	s	s	1066	
s	1	deodorant	1	d	d	634	
s	1	innovator	1	d	j	898	j
s	1	ordinate	1	d	d	1295	
s	1	hether	0	s	d	1212	
s	1	elicit	0	d	s	1780	
s	1	pripney	1	s	s	1100	
s	1	aberration	1	d	d	1170	
s	1	fable	1	d	d	613	
s	1	cusant	1	s	s	906	
s	1	piral	1	s	s	842	
s	1	dimmirable	1	s	s	813	
s	1	astorious	1	s	j	954	j
s	1	horrified	1	d	d	786	
s	1	connern	1	s	s	954	
s	1	destrame	1	s	s	946	
s	1	heinous	1	d	d	954	
s	1	enscudion	1	s	s	946	
s	1	entities	1	d	d	1466	
s	1	collide	1	d	d	650	
s	1	fusiphous	1	s	s	661	
s	1	stead	1	d	d	498	
s	1	essant	1	s	s	719	
s	1	tapestry	1	d	d	554	
s	1	karate	1	d	d	514	
s	1	linesce	1	s	s	770	
s	1	encerif	1	s	s	741	
s	1	ashiotian	1	s	s	770	
s	1	swivel	1	d	d	677	
s	1	rinse	1	d	d	453	
s	1	mecality	1	s	s	1130	
s	1	mosquito	1	d	d	885	
s	1	crapesant	1	s	s	623	
s	1	hasty	1	d	d	469	
s	1	tortoise	1	d	j	765	j
s	1	lanyon	1	s	s	720	
s	1	finase	1	s	s	682	
s	1	fictitious	1	d	d	765	
s	1	joking	1	d	d	560	
s	1	ericemity	1	s	s	730	
s	1	deplorable	1	d	d	1525	
s	1	fundennies	1	s	s	832	
s	1	accomplish	1	d	d	672	
s	1	kneemonee	1	s	s	672	
s	1	munic	0	s	d	1056	
s	1	poving	0	s	d	872	
s	1	thwame	1	s	s	682	
s	1	iridium	0	d	s	557	
s	1	immiprator	1	s	s	1936	j
s	1	ferligied	1	s	s	973	
s	1	oslille	1	s	s	539	
s	1	dribble	1	d	d	560	
s	1	libel	1	d	d	651	
s	1	veterinary	1	d	d	549	
s	1	celestial	1	d	d	477	
s	1	pread	1	s	s	837	
s	1	indand	1	s	s	629	
s	1	polemic	0	d	s	749	
s	1	foatier	1	s	s	1271	
s	1	arthritis	1	d	d	751	
s	1	torify	1	s	j	1007	j
s	1	procuring	1	d	d	1074	
s	1	battalion	0	d	s	578	
s	1	derivative	1	d	d	762	
s	1	mesified	1	s	s	701	
s	1	responsive	1	d	d	626	
s	1	ruflex	1	s	s	794	
s	1	penance	1	d	d	914	
s	1	advenogy	1	s	s	1125	
s	1	cathode	0	d	s	639	
s	1	fiemning	1	s	s	868	
s	1	resilience	1	d	d	636	
s	1	ilfinsible	1	s	s	756	
s	1	infarfible	1	s	s	628	
s	1	midderity	1	s	s	572	
s	1	cornucopia	0	d	s	506	
s	1	rhinoceros	1	d	d	2325	
s	1	leddind	1	s	s	1631	
s	1	imedity	1	s	s	959	
s	1	wreart	1	s	s	970	
s	1	realm	1	d	d	773	
s	1	duplex	1	d	d	682	
s	1	mandish	0	s	d	605	
s	1	fosty	1	s	s	938	
s	1	conseming	1	s	s	1007	
s	1	elevator	1	d	j	770	j
s	1	rastring	1	s	s	917	
s	1	badcatton	1	s	s	805	
s	1	noisier	1	d	d	879	
s	1	abrupt	1	d	d	666	
s	1	domecanial	1	s	s	650	
s	1	ferment	0	d	s	565	
s	1	equitably	1	d	d	4666	
s	1	meander	1	d	d	1034	
s	1	otspitate	0	s	d	930	
s	1	executor	0	d	s	896	j
s	1	divyard	1	s	s	1288	
s	1	dingy	1	d	d	930	
s	1	corash	1	s	s	1189	
s	1	autistic	1	d	d	845	
s	1	elastic	1	d	d	576	
s	1	beath	1	s	s	733	
s	1	scramble	1	d	d	634	
s	1	attoring	1	s	j	738	j
s	1	estuary	0	d	s	704	
s	1	juncture	1	d	d	1295	
s	1	stammer	1	d	d	716	
s	1	spout	0	d	s	2388	
s	1	calculate	1	d	d	535	
s	1	leopard	1	d	d	556	
s	1	parodied	0	d	s	2452	
s	1	confibite	1	s	s	2085	
s	1	retentive	1	d	d	991	
s	1	spack	1	s	s	1423	
s	1	swade	0	s	d	1269	
s	1	enterpat	1	s	s	1191	
s	1	diffuse	1	d	d	815	
s	1	cotoque	1	s	s	1565	
s	1	berserk	1	d	d	703	
s	1	mupoir	1	s	s	773	
s	1	sanyment	1	s	s	698	
s	1	remamlocal	1	s	s	671	
s	1	constitute	1	d	d	783	
s	1	polyester	1	d	d	1029	
s	1	diaffodas	1	s	s	877	
s	1	inhaling	1	d	d	885	
s	1	nitrogen	1	d	d	1599	
s	1	corher	1	s	s	1450	
s	1	raroon	1	s	s	965	
s	1	cheetah	1	d	d	719	
s	1	strilt	1	s	s	698	
s	1	fulfilment	1	d	d	656	
s	1	etory	1	s	j	781	j
s	1	swilt	0	s	d	946	
s	1	spold	0	s	d	1813	
s	1	fermidied	1	s	s	1381	
s	1	unrament	1	s	s	642	
s	1	scrupulous	1	d	d	813	
s	1	fevily	1	s	s	1098	
s	1	scheduling	1	d	d	592	
s	1	pounfly	1	s	s	960	
s	1	strome	0	s	d	2106	
s	1	aylictic	1	s	s	789	
s	1	clonantine	1	s	s	957	
s	1	torther	1	s	j	997	j
s	1	mutiny	1	d	d	725	
s	1	strale	1	s	s	640	
s	1	palpable	1	d	d	938	
s	1	evame	1	s	s	624	
s	1	bispout	1	s	s	757	
s	1	presume	1	d	d	613	
s	1	ripple	1	d	d	938	
s	1	caupexity	1	s	s	544	
s	1	shrapnel	0	d	s	597	
s	1	tutor	1	d	d	863	j
s	1	shone	1	d	d	612	
s	1	larvae	1	d	d	1130	
s	1	reyupey	1	s	s	932	
s	1	icolent	1	s	s	554	
s	1	iridescent	1	d	d	914	
s	1	chadure	1	s	s	882	
s	1	intestine	1	d	d	556	
s	1	appease	1	d	d	564	
s	1	aupimation	1	s	s	687	
s	1	wither	1	d	d	578	
s	1	shrint	1	s	s	719	
s	1	coananct	1	s	s	1018	
s	1	plagiarism	1	d	d	623	
s	1	hocticrous	1	s	s	1428	
s	1	degroning	0	s	d	1148	
s	1	toredy	1	s	j	855	j
s	1	merny	1	s	s	940	
s	1	spuete	1	s	s	690	
s	1	denouncing	1	d	d	725	
s	1	incessant	1	d	d	575	
s	1	ladge	1	s	s	701	
s	1	spashees	1	s	s	786	
s	1	waistlet	0	s	d	1658	
s	1	medication	1	d	d	997	
s	1	strunk	1	s	s	2213	
s	1	analytical	1	d	d	746	
s	1	anaemia	1	d	d	762	
s	1	colel	1	s	s	765	
s	1	obviate	1	d	d	688	
s	1	distreft	1	s	s	723	
s	1	pabnet	1	s	s	685	
s	1	canrital	1	s	s	752	
s	1	interpret	1	d	d	752	
s	1	quirk	1	d	d	624	
s	1	balconies	1	d	d	836	
s	1	toronic	1	s	j	820	j
s	1	diminutive	0	d	s	914	
s	1	distract	1	d	d	748	
s	1	shampoo	1	d	d	684	
s	1	microscope	1	d	d	591	
s	1	shuttle	1	d	d	511	
s	1	combition	0	s	d	719	
s	1	halstrang	1	s	s	820	
s	1	feich	1	s	s	642	
s	1	delirious	1	d	d	780	
s	1	mirge	1	s	s	1218	
s	1	brafing	1	s	s	767	
s	1	sland	1	s	s	978	
s	1	hattified	1	s	s	703	
s	1	addinocy	1	s	s	757	
s	1	lorret	1	s	s	981	
s	1	namified	1	s	s	738	
s	1	becision	1	s	s	1023	
s	1	predator	1	d	j	837	j
s	1	relinquish	1	d	d	1109	
s	1	spaduing	1	s	s	749	
s	1	flotation	0	d	s	1629	
s	1	thwart	1	d	d	5223	
s	1	tractor	1	d	j	821	j
s	1	excerpt	1	d	d	1138	
s	1	miccinct	1	s	s	975	
s	1	marinate	1	d	d	877	
s	1	humility	1	d	d	661	
s	1	hating	1	d	d	626	
s	1	bidar	1	s	s	778	
s	1	cassoste	0	s	d	1168	
s	1	restissism	1	s	s	1165	
s	1	gleam	1	d	d	720	
s	1	devoid	1	d	d	794	
s	1	tesibinary	1	s	s	834	
s	1	slute	1	s	s	882	
s	1	minusnock	1	s	s	813	
s	1	tadle	1	s	s	762	
s	1	furnish	1	d	d	813	
s	1	magjem	1	s	s	602	
s	1	guiding	1	d	d	701	
s	1	stelody	1	s	s	642	
s	1	walder	1	s	s	733	
s	1	grint	1	s	s	730	
s	1	enbot	1	s	s	789	
s	1	torelities	1	s	j	1213	j
s	1	reminisce	1	d	d	730	
s	1	satire	1	d	d	757	
s	1	nettalpic	1	s	s	597	
s	1	partisan	0	d	s	693	
s	1	bleavy	1	s	s	2068	
s	1	survage	1	s	s	844	
s	1	hubod	1	s	s	607	
s	1	chawl	1	s	s	690	
s	1	emmoping	1	s	s	676	
s	1	boomerang	1	d	d	1380	
s	1	adquocing	1	s	s	754	
s	1	bountiful	1	d	d	1154	
s	1	scorn	1	d	d	610	
s	1	ecurism	1	s	s	708	
s	1	instigator	1	d	j	748	j
s	1	arscrilas	1	s	s	732	
s	1	esteniul	1	s	s	794	
s	1	retebous	1	s	s	706	
s	1	incoming	1	d	d	666	
s	1	flaxing	0	s	d	538	
s	1	attach	1	d	d	522	
s	1	reliably	1	d	d	492	
s	1	provoking	1	d	d	570	
s	1	treesling	1	s	s	676	
s	1	impromptu	1	d	d	1204	
s	1	adinition	1	s	s	687	
s	1	surhactive	1	s	s	690	
s	1	remorse	1	d	d	1413	
s	1	meditation	1	d	d	746	
s	1	analogy	1	d	d	602	
s	1	rappall	1	s	s	669	
s	1	coherence	0	d	s	989	
s	1	leggaring	1	s	s	5831	
s	1	kidney	1	d	d	1775	
s	1	drearling	1	s	s	1245	
s	1	notoriety	1	d	j	735	j
s	1	skucore	1	s	s	1037	
s	1	ushinplery	1	s	s	773	
s	1	alphabet	1	d	d	698	
s	1	chisel	1	d	d	671	
s	1	activating	1	d	d	543	
s	1	bantage	1	s	s	725	
s	1	refind	1	s	s	1264	
s	1	flimsy	1	d	d	693	
s	1	scrart	1	s	s	1002	
s	1	inticikess	1	s	s	861	
s	1	aggravate	1	d	d	674	
s	1	inept	0	d	s	626	
s	1	rirlon	1	s	s	3253	
s	1	pibtutory	1	s	j	826	j
s	1	raving	1	d	d	698	
s	1	conniving	1	d	d	896	
d	1	accompany	1	d	d	2476	
d	1	ignorant	1	d	d	1620	
d	1	greet	1	d	d	674	
d	1	amoesaa	1	s	s	898	
d	1	slavel	1	s	s	1535	
d	1	redusition	1	s	s	988	
d	1	extinguish	1	d	d	860	
d	1	excursion	1	d	d	786	
d	1	climactic	0	d	s	1178	
d	1	redibanny	1	s	s	874	
d	1	busily	1	d	d	1010	
d	1	reversible	0	d	p	2469	j
d	1	compesh	1	s	s	1511	
d	1	scrape	0	d	s	1055	
d	1	lattall	1	s	s	887	
d	1	balancing	1	d	d	1154	
d	1	exercising	1	d	d	1154	
d	1	accomphect	1	s	s	866	
d	1	platoof	1	s	s	1194	
d	1	sternum	0	d	s	978	
d	1	extridete	1	s	s	1834	
d	1	collyll	1	s	s	962	
d	1	pompous	1	d	d	765	
d	1	blazer	0	d	s	527	
d	1	rouduring	1	s	s	1837	
d	1	ludver	1	s	s	1141	j
d	1	mubess	1	s	s	626	
d	1	mosefure	1	s	s	1274	
d	1	astronomy	1	d	d	1826	
d	1	decoftize	1	s	s	650	
d	1	battintic	1	s	s	789	
d	1	anchor	1	d	d	781	
d	1	benevolent	1	d	d	1394	
d	1	idaneric	1	s	s	642	
d	1	accelerate	1	d	d	653	
d	1	flutver	1	s	s	842	j
d	1	pobdified	1	s	s	749	
d	1	monument	1	d	d	701	
d	1	spacious	1	d	d	930	
d	1	lansvastre	1	s	s	917	
d	1	ruticele	1	s	s	597	
d	1	manipulate	1	d	d	597	
d	1	remiturst	1	s	s	1221	
d	1	capturing	1	d	d	818	
d	1	simmer	1	d	d	592	
d	1	wallet	1	d	d	720	
d	1	ompredogy	1	s	s	666	
d	1	circeycent	1	s	s	666	
d	1	modify	1	d	d	586	
d	1	secutoor	1	s	s	634	
d	1	indicative	1	d	d	770	
d	1	veriatue	0	s	v	1461	j
d	1	cadelty	1	s	s	6717	
d	1	derision	0	d	s	4020	
d	1	engagingly	0	d	s	1772	
d	1	grany	1	s	s	2196	
d	1	coalesce	0	d	s	708	
d	1	propulsion	0	d	s	1271	
d	1	ansestary	1	s	s	1194	
d	1	howitot	1	s	s	626	
d	1	ilmite	1	s	s	714	
d	1	inusupibly	1	s	s	706	
d	1	spobble	1	s	s	858	
d	1	lervack	1	s	s	671	
d	1	malaria	1	d	d	2047	
d	1	badcade	1	s	s	626	
d	1	piercing	1	d	d	586	
d	1	stoed	1	s	s	634	
d	1	lalver	1	s	j	754	j
d	1	shrub	1	d	d	1090	
d	1	agile	1	d	d	772	
d	1	pragmatist	1	d	d	730	
d	1	elumatize	1	s	s	996	
d	1	trolley	1	d	d	1061	
d	1	slept	1	d	d	754	
d	1	fuvumen	1	s	s	738	
d	1	blazing	1	d	d	1039	
d	1	diagnosis	1	d	d	762	
d	1	tranquil	1	d	d	989	
d	1	insulation	1	d	d	573	
d	1	lucid	1	d	d	538	
d	1	codnin	1	s	s	671	
d	1	scrub	1	d	d	623	
d	1	redundant	1	d	d	533	
d	1	reign	1	d	d	522	
d	1	wobtical	1	s	s	557	
d	1	deranfy	1	s	s	773	
d	1	squaruous	0	s	d	2282	
d	1	allegiance	1	d	d	807	
d	1	prompt	1	d	d	594	
d	1	pavement	1	d	d	978	
d	1	advert	1	d	j	944	j
d	1	petition	1	d	d	645	
d	1	maesmic	1	s	s	640	
d	1	reltirate	1	s	s	1546	
d	1	etletonal	1	s	s	554	
d	1	samecule	1	s	s	578	
d	1	inference	1	d	d	944	
d	1	foaterang	1	s	s	661	
d	1	microphone	1	d	d	626	
d	1	terrentous	1	s	s	1594	
d	1	rebellion	1	d	d	610	
d	1	algragit	1	s	s	629	
d	1	petulance	1	d	d	637	
d	1	cherish	1	d	d	501	
d	1	attribute	1	d	d	498	
d	1	envansing	0	s	d	1360	
d	1	skirmish	1	d	d	6789	
d	1	tabloid	1	d	d	956	
d	1	gaver	1	s	j	708	j
d	1	pomboes	1	s	s	2272	
d	1	acoustic	1	d	d	720	
d	1	furdall	1	s	s	682	
d	1	pedigree	1	d	d	573	
d	1	floftling	1	s	s	730	
d	1	arejusity	1	s	s	677	
d	1	semblance	0	d	s	821	
d	1	ubiquitous	1	d	d	941	
d	1	drawl	1	d	d	978	
d	1	nidontic	1	s	s	1008	
d	1	jurtfure	1	s	s	1170	
d	1	wropefion	1	s	s	677	
d	1	advertise	1	d	j	629	j
d	1	mortal	1	d	d	701	
d	1	intensify	1	d	d	594	
d	1	labtration	1	s	s	1874	
d	1	liting	1	s	s	2178	
d	1	plaguing	1	d	d	768	
d	1	roppet	1	s	s	1842	
d	1	proximity	1	d	d	829	
d	1	enteotirm	1	s	s	925	
d	1	curtail	1	d	d	960	
